"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"OSWALD HEMATOPOIETIC STEM CELL IN COLLAGEN GEL DN",2.38185315343102e-10,3.65490829443788e-09,0.814035837847908,0.476082501221324,2.09332582108089,250,"MT1H,FCGR2B,PPBP,MT1G,MMRN1,MT1F,MT1X,CR1,CCR2,IL17RB,MT1E,PF4,CES1,HSPA6,MT2A,S100P,IL2RG,FZD2,GPSM3,TXNIP,HSPA1A,EZR,F2R,P4HA1,PTPN22,IL13RA1,PLAUR,GYPA,TMEM156,LRRC1,ID1,TMEM45A,HSPA1B,PTAFR,CFD,STC2,CASP8,RGS10,ZBTB1,TMOD3,CNN3,SPP1,MXI1,CALD1,KANSL1L,SLC16A3,MAP3K1,LRIF1,OTUD4,RPS3AP5,P4HA2,MED13L,CTC-338M12.4,HNRNPH1,AXL,BACE2,RRAS2,KLHL24,GPR18,FEM1C,EGLN3,ZFX,MAP3K2,GPRC5C,PEX11A,IFT74,ALDH2,ZFR,IRAK4,ZNF292,RRN3,SCN9A,ZNF175,ZNF322,PAK2,TMPO,MYCBP,FAM13A,ST8SIA4,CEPT1,RRAS,EFCAB14,CX3CR1,BANP,MTRF1,GALNT3,THBS1,SLC50A1,HIGD2A,CCDC88C,ANKRD12,KRIT1,DHFR,ZNF93,CREB1,C1orf54,DDX17,SPEN,SOS2,NFIB,SLC2A3,ATG12,SPATA5L1,CASP2,CCND1,ZNF302,UBR2,TRAPPC2,CACYBP,PTPRCAP,PGGT1B,PGM3,PTPRB,ZNF609,WDR33,MAP4K5"
"MCBRYAN PUBERTAL BREAST 5 6WK UP",5.4704150509011e-07,4.10591947854566e-06,0.659444398037935,0.524102439994491,2.09497612688078,112,"S100A8,MLPH,SCARA5,DSG2,HLA-DQA1,PKP2,KLF5,ANPEP,CLDN7,PDK4,TFAP2C,FXYD3,WEE1,SERPINA3,EZR,ELF1,SLC15A2,HSPA1B,PRSS23,PAWR,ART3,SPP1,TJP3,TJP2,MBOAT1,TMEM45B,CLU,SOCS6,ACSF2,SOX13,SLC25A24,KLHL2,PCOLCE2,MUC15,PPP1R3C,PDGFC,ARG2,RND3,MMP3,IDH1,LGALS12"
"CROONQUIST STROMAL STIMULATION UP",1.16400878819572e-05,6.27614534370018e-05,0.593325476396405,0.598863122692186,2.09549544353026,53,"COL1A2,CXCL1,COL6A3,NUPR1,NFKBIA,CXCL3,IL6,VCAN,ID1,MYOF,DUSP1,CXCL2,SPARC,IGFBP3,TSC22D3,FOS,TGFBI,RGS2,LUM,SERPINE1,IER3,LOX,TGM2,CCL4"
"ANASTASSIOU MULTICANCER INVASIVENESS SIGNATURE",1.00239451024264e-05,5.52886491870782e-05,0.593325476396405,0.58636242005659,2.09601302633855,60,"COL1A2,COL1A1,DCN,PCOLCE,COL6A3,MFAP5,AEBP1,ADAM12,COL3A1,VCAN,TIMP3,SPARC,COL6A2,TNFAIP6,CTSK,COPZ2,PDGFRB,PRRX1,SNAI2,RAB31,MMP2,LUM,LOXL2,COL5A1,COL11A1,FAP,LOX,PLAU,RCN3,CRISPLD2,ITGBL1,NID2,FN1,POSTN"
"LIAN NEUTROPHIL GRANULE CONSTITUENTS",5.7914654334633e-05,0.000252856448719082,0.557332238758646,0.758231203888952,2.09809337126208,19,"MMP9,LYZ,FPR1,SRGN,CTSS,ITGB2,LCN2,CYBB,CTSC"
"LEE AGING CEREBELLUM UP",3.02016369980025e-06,1.90891686480197e-05,0.627256739718528,0.559475245408787,2.09845355631897,77,"HOXD12,CST7,BCL2A1,C1QB,C1QA,SLC11A1,C1QC,TGFBR3,CTSS,HLA-DQB1,C4B,IGHM,TRIM5,CAPN2,TBX6,GFAP,IRF7,HMOX1,NOS3,FOS,SELPLG,SPP1,GNG11,LGALS3,ITGB5,AXL,B2M,CTSH"
"VANASSE BCL2 TARGETS UP",3.12669746678783e-05,0.000147777007285392,0.557332238758646,0.684690930411167,2.09980567417699,29,"SLPI,IGHG1,CCR9,SLC16A9,IL1RN,IGHM,HSPA1A,LIFR,SERPING1,NR2F2,CFB,MACC1,PON3,MAP3K6"
"FOROUTAN INTEGRATED TGFB EMT UP",1.62918116870843e-07,1.39297626140054e-06,0.690132458796796,0.522798581038855,2.10055900932833,116,"FOXD1,ALOX5AP,MFAP2,SLC26A2,COL1A1,COL6A3,NCF2,DSE,GADD45B,ACKR3,IGFBP5,TGFB1,COL3A1,MAF,VCAN,HS3ST3A1,SRPX,SPARC,TNFAIP6,HMOX1,ITGA5,SNAI2,GAL,MRC2,TGFBI,FERMT2,STC1,CALD1,TP53I3,ANGPTL4,MMP2,JUNB,LUM,JAG1,COL5A1,GFPT2,NEDD9,VGLL3,PODXL,SERPINE1,SPHK1,ITGB3,TGFB1I1,LOX,ARHGEF40,PDGFC,WNT5A,SKIL,GLIPR1,HS3ST3B1,NT5E,CDH2,TGM2"
"PETRETTO CARDIAC HYPERTROPHY",3.9895704147444e-05,0.000183951920344759,0.557332238758646,0.656565761416837,2.10270032881968,34,"OGN,NID1,MFAP5,TM4SF1,ANXA1,FSTL1,IGFBP3,LPL,EFEMP1,SNAP23,CD44,CPNE3"
"YAO TEMPORAL RESPONSE TO PROGESTERONE CLUSTER 8",1.99256850325095e-05,0.000100273637820743,0.575610261071129,0.616838056702789,2.10286022784885,47,"HOXA11,FKBP5,TGFBR3,HK2,NFIL3,SGK1,MTHFD2,MYC,ID1,CCNG1,FZD1,MYD88,GATA2,IHH,P4HA2,ETNK1,DNAJC3,HSPH1,MAT2A"
"ROSS LEUKEMIA WITH MLL FUSIONS",3.34470757554421e-06,2.06512168410063e-05,0.627256739718528,0.562516666764357,2.10351129690593,74,"HOXA10,HOXA5,HOXA9,HOXA7,PTPRC,HCLS1,RNASE3,CES1,RHOBTB3,RAC2,DAB2,KLRK1,ANXA5,PALLD,BMI1,PBX3,CAPG,LILRA1,LIPC,ALDH3A2,CCL5"
"WIERENGA STAT5A TARGETS UP",2.45710888917571e-09,3.06211400245388e-08,0.774939030136436,0.495342396053596,2.10352903332093,186,"HOXB5,RGS1,CFH,CST7,PTGER2,FCGR2A,FCER2,DDIT4,HSPA6,IL18R1,IL18RAP,ABCA1,SAMSN1,GADD45B,GPR65,IL7R,EMP1,HILPDA,ANTXR2,IL4R,NFIL3,F2RL1,STK17B,ADM,IGFBP5,CPXM1,DHRS3,CCL2,LAMP3,MUC1,BTG1,A4GALT,PLIN2,DAB2,SLC2A10,CISH,CCDC102A,NAALADL1,FNDC3B,RNF217,FGF11,SPP1,TJP2,PLEKHA4,FPR3,OSM,STAP1,PSAT1,PIM1,TGFBR1,CH25H,AK3,PHLDA1,GATA2,GGT5,ARL4A,VASN,P4HA2,CCL5,MAOA,KLF6,CTSH,KLF2,BTG2,MYO10,CLEC4A,ARG2,PLAU,EGFL6,BBX,COCH,TLE3,TGM2,IL4I1,CCL22,CYSTM1"
"HONRADO BREAST CANCER BRCA1 VS BRCA2",3.23978516490535e-05,0.00015196767587501,0.557332238758646,0.782627596054792,2.10466956023303,17,"VIM,EGFR,PGR,TOP2A,KRT8,CCNA2,MKI67,BCL2"
"HENDRICKS SMARCA4 TARGETS DN",7.76982391199394e-06,4.43366625820475e-05,0.593325476396405,0.632532726676944,2.10721690222867,43,"CYP4B1,GPR183,IGHG1,HLA-DRA,ID3,CCR1,HPGD,HCST,CD74,MYC,TREM2,MC5R,LTBP2,MC4R,CXCR6,ARHGDIB,LGALS3,LUM,EFNB1,CLK1,FCHSD2,PLEKHG2"
"BURTON ADIPOGENESIS 9",1.7973880689131e-06,1.21761519950472e-05,0.643551836150722,0.562842242451095,2.10766387925993,78,"GEM,VCAM1,ID3,CEBPD,SFRP2,FZD2,CLIC1,TPD52L1,KLF4,LATS2,GPC4,CSF1,FOS,DOK1,CNN3,SPP1,FERMT2,LGALS9,EPHX1,CDKN2A,CDKN2B,PHLDA1,C16orf89,MAOA,NEDD9,CSRP1,F3,PCGF5,RASA4,DDAH2,GAS2,GRN"
"LU IL4 SIGNALING",7.45362186765302e-07,5.38045600391784e-06,0.659444398037935,0.551655442109622,2.10992356684676,87,"FCER2,CD86,FGL2,IRF8,SELL,TLR7,NCF2,TNFAIP3,SLA,BATF,SAMSN1,HOXC4,BCL6,IL4R,NFIL3,IL6,NFKBIZ,SLC15A2,LY75,HLA-DRB5,CMTM6,CD69,CISH,TLR3,ALOX5,PKN2,HLX,CD79B,CCL5,APPL2,SPAG1,WT1,CFLAR,MAP3K5"
"AMIT SERUM RESPONSE 40 MCF10A",2.29559834017912e-05,0.000112593834705294,0.575610261071129,0.683841266627826,2.11016502933293,30,"FPR1,TP63,DCN,WEE1,CXCL3,ZFP36,ADM,DUSP1,CXCL2,SLC16A4,GLUL,FOS,RGS2,NAMPT,MCL1,KLF6"
"DAVICIONI MOLECULAR ARMS VS ERMS DN",7.46373515336448e-09,8.25070639129245e-08,0.747739663149885,0.501016919898803,2.11178262975107,166,"HOXC10,HOXA10,HOXC6,MFAP2,TP63,HIF3A,BMP4,SLC1A5,PLBD1,TRIP10,FBLN1,OLFML1,EMP3,ZFP36L2,EGFR,ZIC1,TSKU,GPC4,IGF2BP2,TRPS1,TNFRSF1A,SERPINH1,SLC1A3,FZD7,CRABP2,PDGFRL,SLC43A3,PTPN13,TMEM45A,OLFML3,KCTD12,FAT4,RGS10,WLS,DOK1,LAMA2,FNDC3B,RBMS3,EPHB4,ERBB2,MFAP4,CDC42EP4,RAB32,SMCO4,MMP2,REEP4,ZFHX4,ARL4A,PTGER4,EIF4EBP1,PTH1R,SLC39A14,SNCAIP,KHNYN,ISLR,RHBDF1,NYNRIN,ARHGEF40,EMILIN1,INPP4B,CTDSPL,FZD4"
"MULLIGHAN MLL SIGNATURE 2 UP",4.38915573857814e-14,1.24689779154016e-12,0.965327754226083,0.456768360795388,2.11192178656301,398,"HOXB9,HOXA10,HOXA5,HOXA9,HOXA7,CXCR2,RNASE2,RNASE6,RBM47,S100A4,PRRG4,CXCR4,HCLS1,LCP1,SRGN,RNASE3,CES1,FCGR1A,SYK,LAIR1,IL1RN,EVI2B,CCR1,CSTA,CASP1,ITGB2,SLA,BATF,FZD2,HCK,LILRB2,IKZF1,LILRA2,LAPTM5,HSPA1A,MYO1F,ELF4,CYBA,LAT2,CD302,PTPN22,SLC15A2,PLAUR,ATP8B4,SPI1,KYNU,PYCARD,RAC2,RFX2,NCF1,ATP6V0E1,PTAFR,APOC2,TNFRSF10B,CD300C,ITGAL,LRP10,SELPLG,SIPA1,FUT7,CYTH4,CAT,CBFB,MALT1,ADRB2,FOSL2,TRIM38,APBB1IP,IQGAP1,UPB1,MR1,TRAF3IP3,SLC16A3,IL6R,SMCO4,BMI1,PLIN3,PBX3,CAPG,GNA14,COLGALT1,LILRA1,DENND2D,S100A6,LST1,ALDH3A2,MAPKAPK2,LILRB4,NIPBL,FRAT2,SAFB2,KHNYN,RXRA,FES,PLOD1,APOBR,CEBPG,IGFLR1,ARHGEF40,MGST2,CTBS,LAMP2"
"DELACROIX RARG BOUND MEF",3.05385759594888e-13,7.68408739856851e-12,0.932595211336209,0.461114698859347,2.11516533621666,346,"PITX1,HOXA10,HOXA13,HOXD13,OGN,HOXD12,TNFRSF11B,S100A8,FAM20A,AOX1,NID1,S100A4,OSR1,COL1A1,CP,PCOLCE,NUPR1,YAP1,IL1RN,UBE2C,GPRC5A,PDGFD,OLFML2A,EMP1,WWTR1,PHYHD1,SGK1,MSLN,RPL3L,RHOBTB3,AEBP1,SMAD6,TM4SF1,GDF15,RHOD,TUBB6,DHRS3,CRABP2,PLSCR1,TNFRSF12A,ITIH2,TIMP3,ARHGEF19,INMT,DUSP1,TCIRG1,ECHDC3,ANXA1,FSTL1,CLEC9A,PRX,BLNK,GPR146,RHOQ,CEBPB,PTTG1IP,PDLIM4,TAGLN2,MRGPRF,MATN3,TGIF2,BCL2L11,AOC2,TRAF3IP2,IFRD1,MMP2,VEGFA,RIN2,JUNB,FCHO2,WNK4,PIK3R2,SHPK,LOXL2,CLCF1,ADD3,AHCTF1,INPPL1,SAT1,ZNRF2,ZNF438,FIGN,SLC25A24,RAB30,RHOC,KLHL24,PALMD"
"MCBRYAN PUBERTAL TGFB1 TARGETS UP",9.31897120483516e-09,1.00904598045797e-07,0.747739663149885,0.501133898908233,2.11554852061781,164,"FOXA1,RUNX1,KRT18,CP,PCOLCE,CD14,GJA1,KDR,TGIF1,CLIC1,WEE1,MMP14,F2R,PLOD2,G0S2,LIPG,IL13RA1,VCAN,TNFAIP6,LPL,SOX9,HES1,COL8A1,CDKN1A,ITGAV,CNN3,TJP2,CALD1,CLU,TGFBR1,CDC42EP5,CDKN2B,MMP2,VEGFA,CAPG,SMARCA1,S100A6,ARL4A,JAG1,VASN,SLC2A1,F3,CA8,TPSAB1,ACAA2,IER3,PDGFC,WNT5A,SNTB2,QKI,EGLN1,FZD4,GSN,TLE3"
"MATZUK IMPLANTATION AND UTERINE",4.77441762347857e-05,0.00021415978541987,0.557332238758646,0.747180513865654,2.11567381187058,20,"HOXA11,HOXA10,LHX1,PGR,LIFR,CSF1"
"MEBARKI HCC PROGENITOR WNT UP CTNNB1 DEPENDENT",1.96699011298292e-06,1.3156425008863e-05,0.627256739718528,0.564131037002814,2.1159162814496,77,"PITX2,BNC2,COL1A2,SRPX2,SLC26A2,COL1A1,LCP1,CSF1R,CLIC3,IL1R1,CXCL3,PI15,IGFBP5,SLC1A3,ITGB4,COL3A1,EYA2,SPARC,SEMA3C,IGFL1,RDH10,RGCC,CCDC80,LUM,IHH,P4HA2,LEF1,SERPINE1,F3,KANK1,MAGED4B,NOG,GBP1,PCSK5"
"SCHRAETS MLL TARGETS UP",2.05395932611616e-05,0.000102775767795434,0.575610261071129,0.685719558924393,2.11596097484325,30,"HOXD8,DCN,TPD52L1,GPC4,MSX2,CTSC,TOB1,IFI16,CD34,FOS,FAS"
"MAHADEVAN IMATINIB RESISTANCE DN",2.02986551691585e-05,0.000101762897451455,0.575610261071129,0.773420272921887,2.1172773883692,18,"HAND1,MEOX2,CXCR4,FGL2,SRGN,VCAM1"
"KIM LRRC3B TARGETS",2.35342825878055e-05,0.000114930821805882,0.575610261071129,0.690441397719814,2.11744116976712,29,"SERPINA1,LYZ,CXCL1,IFITM2,HLA-DRB1,HLA-DQB1,CD74,IFI16,HLA-DPB1,HLA-E,CD59,CCL5,B2M,TAP1,EIF3E,HLA-B,EEF1A1,HLA-C"
"ONDER CDH1 TARGETS 2 DN",7.23806584434161e-15,2.36086048898155e-13,0.986546283587582,0.456553214267302,2.11834179515161,422,"IL1R2,SLPI,MMP9,DSC3,DSP,S100A9,S100A8,KCNJ15,IL18,MPZL2,DSG2,TMEM30B,TLR2,SCNN1A,SERPINA1,RBM47,S100A7,ALOX15B,TP63,PRRG4,CXCL1,KLF5,KRT18,CCL20,RIPK4,MFAP5,SYK,S100P,ANXA3,DAPP1,IL1RN,CLDN7,CSTA,NCF2,CASP1,GPRC5A,TNFAIP3,LCN2,MCOLN3,EDN1,RHBDF2,PERP,SCEL,FXYD3,AKR1C1,TPD52L1,SERPINA3,PSTPIP2,DSC2,MIA,CWH43,ST6GALNAC2,CXCL3,IL4R,C3,TFPI2,RASSF9,BIRC3,G0S2,SH2D3A,CELSR1,SLC1A3,ITGB4,RHOD,CTSC,LY75,LRRC1,TIMP3,KRT8,CXCL2,ARHGEF5,TINAGL1,CSF3,ZC3H12A,PTAFR,SEMA3C,TREM2,SOX9,ICAM1,GRB14,HES1,SEMA3F,SERPINB1,FOS,CD44,KIAA0040,IL1B,FGD6,ARHGDIB,MECOM,ADRB2,KRT15,PRKCH,LYN,TCF7L1,CDH1,B4GALT4,BIK,ITGA6,LYPD3,LGR4,AQP3,IL15RA,LAMA3,RLN2,RAB25,CD55,SDC4,PTPRZ1,MAOA,SLC2A9,MALL,CD1D"
"DUTERTRE ESTRADIOL RESPONSE 24HR DN",1.39542326916847e-16,5.85191790022715e-15,1.04762648849882,0.452569386699126,2.11910331143632,479,"HOXC13,MPZL2,DDIT4,TP63,ANXA2,KLF5,RIPK4,ANXA3,ID3,ABCA1,ZFP36L1,S100A10,NCF2,FZD2,MAP3K8,PDLIM1,DSE,EDN1,HILPDA,WWTR1,IL1R1,TRIM5,ACKR3,TFPI,ZNF217,LHFPL2,ITGB8,PHLDB2,NFKBIZ,TM4SF1,GDF15,TGFB2,SH2D4A,FZD7,CRABP2,IL13RA1,MSX2,PLEKHF2,KYNU,LRRC1,PLA2R1,ANO6,MYL12A,S1PR3,PNRC1,DUSP1,SASH1,TP53INP1,TGFBR2,IGFBP3,CNN2,PLIN2,DTX3L,DAB2,BMF,TSC22D3,GRB14,HES1,FAT4,CDKN1A,NBEAL1,SERPINB1,ATP10D,ITGAV,ARHGAP5,PAWR,MME,IFNGR1,SNAI2,LPCAT2,MID1,DRAM1,RNF144B,TJP2,TGFBI,MACC1,ERBB2,MECOM,FERMT2,PDLIM5,RAB9A,PARP9,CALD1,PPP4R2,DOCK11,BAZ2B,TMEM45B,XRN1,LYSMD3,RNF19A,GSTM2,TCF7L1,DKK1,NAMPT,PALLD,EPOR,HCAR1,CSRNP1,B4GALT4,HBP1,ABHD4,PHACTR2,CDKN2A,STON1,CDKN2B,OSGIN2,RASD1,AQP3,MCL1,JUNB,FCHO2,KAT2B,LRIF1,AASS,CD55,PTGER4,EPHA7,DMRTA1,LOXL2,CLK1,SESN3,TSPAN12,MAOA,SLC4A7,NEDD9,CREBRF,ZNF654,KLF6,SYDE2,APPL2,KLF3,PCTP,CTSH,DIAPH2,CSRP1,RHOC,RBMS1,KLHL24,UACA,BTG2,KDM3A,BMP7,GAB1,PTPN12,EGLN3,FRMD6,PPP1R3C,EMB,GSTM3,ACAA2,WWC2,RIT1,MAP3K5,HPS3,TRAM2,TLE1,SKIL,VPS54,FAM171B,CREB3L2,LFNG,STK38L,SNTB2,RND3,QKI,FBXO32,TCP11L2,RASEF,KDM6A,MOSPD1,CDH2,BCKDHB,PPP1R15B,ERRFI1,ZNF117,CRISPLD2,OFD1,TNS3,GOLGA4,ELMOD2,LIPH,SH3BP4,TRA2A,NUAK2,UPK1A,ST8SIA4,PNPLA8"
"WIEDERSCHAIN TARGETS OF BMI1 AND PCGF2",1.07510240258072e-05,5.84448672349439e-05,0.593325476396405,0.605597617731732,2.11913252823172,54,"BMP5,EDN1,IL7R,KCNN3,ITGB8,F2RL1,MICB,ADM,RHOD,RREB1,PLAUR,TIMP3,MYOF,FAM43A,GAL,FOSL1,CAV1,CCDC80,COL5A1,P4HA2,AXL,PODXL,SAFB2,LFNG,MICA,LRRC8A,CRISPLD2,TEK,BMP1"
"MEBARKI HCC PROGENITOR WNT UP CTNNB1 DEPENDENT BLOCKED BY FZD8CRD",1.48263865336272e-05,7.75669568749366e-05,0.593325476396405,0.628891792967113,2.12067882207818,44,"PITX2,SRPX2,SLC26A2,LCP1,CLIC3,IL1R1,PI15,IGFBP5,SLC1A3,COL3A1,SEMA3C,RDH10,RGCC,LUM,IHH,LEF1,SERPINE1,F3,ZNF503,KANK1,MAGED4B,NOG,LFNG"
"TARTE PLASMA CELL VS PLASMABLAST UP",7.70276040078738e-13,1.85006299808002e-11,0.921426003494898,0.462523287010667,2.12105276195361,345,"HOXD10,MMP9,FCGR3B,S100A9,CXCR2,S100A8,SERPINA1,SLC5A5,HOXB2,ALOX5AP,FMOD,HLA-DQA1,LYZ,CCR9,CEACAM4,CR1,FCER1G,RUNX1,COL1A1,GMPR,PCOLCE,RNASE3,CES1,VCAM1,FCN1,MSX1,BMP4,S100P,TNFAIP3,LCN2,FRZB,NFKBIA,PCK1,TGIF1,IL7R,TLR1,FGR,SERPINA3,MERTK,HSPB1,IL4R,IFITM1,ADORA3,FCGRT,BIRC3,CYBA,IFITM3,ITPKB,AEBP1,HP,ADM,C1S,CRABP2,SLC15A2,TIMP3,FOLR1,CSF1,DUSP1,DDR2,RAB13,HSPA1B,FSTL1,SERPING1,NFKB2,DAB2,APOC2,PAX6,TACR3,PTGDS,TSC22D3,RBMS2,HES1,TRIM22,YES1,CD34,FOS,LTBP2,MME,CD3E,MC4R,HHEX,CFB,CD40,KCNQ1,LGALS9,RGS2"
"BURTON ADIPOGENESIS PEAK AT 0HR",5.88827241868523e-06,3.45707016225919e-05,0.610526878385931,0.59384497624649,2.12276019619099,60,"OGN,ADH1C,GAS1,MGP,SFRP2,FZD2,TIMP3,CSF1,PLIN2,CTSK,LPL,DAB2,PDGFRB,COL8A1,SPP1,APBB1IP,SERPINB9,COL11A1,KLF2,CALML4,F3"
"HINATA NFKB TARGETS KERATINOCYTE UP",1.15866728411269e-06,8.077042123023e-06,0.643551836150722,0.567430538600736,2.12484557838015,78,"MMP9,CXCL6,SLC7A2,BCL2A1,CCL20,TNFAIP8,IL1RN,TNFAIP3,NFKBIA,IL7R,ESM1,VIM,CXCL3,EGFR,IL6,MMP14,PNRC1,TNFAIP6,ICAM1,IL15,CDKN1A,RELA,IRF1,IL1B,ARHGDIB,STAT5A,VEGFA,CCL5,SERPINE1,TAP1,CFLAR,GBP1,WNT5A,RND3,PLAU,MT3"
"WEST ADRENOCORTICAL TUMOR MARKERS DN",2.01157715510119e-05,0.000101037772695387,0.575610261071129,0.790872501428554,2.12684204872517,17,"GAS1,ADH1B,DCN,MFAP5,FBLN1,C3,IGFBP5,RARRES2,SPON1,KCNQ1"
"BROWNE HCMV INFECTION 2HR UP",2.45203190551897e-05,0.000119085814234947,0.575610261071129,0.664160042805276,2.12702157569396,34,"ADH1C,IGF2,ADH1B,ECM2,MAP3K8,NFKBIA,CXCL3,DHRS3,COL21A1,CFD,PTGDS,ICAM1,RARRES2,FOS,IRF1,RGS2,ATP1A2,MFAP4"
"NOJIMA SFRP2 TARGETS UP",1.98113885600477e-05,9.9888718655813e-05,0.575610261071129,0.694033527056309,2.12845748855875,29,"TNFRSF10D,HSPA6,BAG3,SFRP2,TNFAIP3,GADD45B,HSPA1A,BTG1,CSF1,HSPA1B,INHBE,CD40,CLU,IL24,CLK1"
"HORIUCHI WTAP TARGETS UP",2.07349355294937e-11,3.9986642094104e-10,0.863415391606693,0.477257025018999,2.12878541958028,284,"HOXB7,CXCL6,CFH,OLAH,CXCL1,TFEC,VCAM1,KLHL6,CEBPD,ABCA1,ZFP36L1,CXCL5,CASP1,TNFAIP3,IL7R,TXNIP,FAM167B,CFI,IL1R1,OSMR,CXCL3,KLF4,TFPI,TFPI2,NFIL3,BIRC3,APOL1,CD58,CASP7,GLIS3,CCL2,LY75,ACP5,LAMP3,LRRC1,LRRC32,PARD3B,TMEM45A,CSF1,CXCL2,ITGA1,CPQ,STC2,HMOX1,ITPR2,ACSL5,CD109,CXCL16,ICAM1,OLFML3,IL15,SMOX,FLT1,EDNRB,PRCP,APOLD1,CEBPB,FNDC3B,BST1,CFB,TLR3,RGS2,ABHD5,SLC2A12,CDC42EP5,IFRD1,SELE,LRIF1,ZNF267,JAG1,SDC4,COL27A1,BAMBI,SESN3,COL5A1,RORA,USP47,EMCN,CTC-338M12.4,ZNF678,PCTP,PPM1D,C2CD2,ZNF503,KHNYN,PPP1R3C,RIT1,PELI1,ALDH6A1,LPP"
"WAMUNYOKOLI OVARIAN CANCER LMP DN",1.36684302842641e-09,1.83309608177796e-08,0.788186810800237,0.49974015567232,2.1288145236989,187,"HOXD8,BNC2,GAS1,DCN,CRYBG3,CPVL,KDR,MAP3K8,MCOLN3,PDGFD,OLFML1,DSE,PLSCR4,AJUBA,SDC2,ATP11C,C1S,TGFB2,FZD7,ACSS3,MAF,TIMP3,PROS1,IFI16,TMEM45A,DDR2,CTSK,DAB2,EFEMP1,COL8A1,ATF1,MNDA,GABPA,FERMT2,CAV1,CALD1,DOCK11,BNIP2,FBXL7,CCDC80,GLI3,RERG,KAT2B,DPYD,XPO1,NR2F1,WT1,SPRY1,RBMS1,PTPN12,FER,KPNA5,MAGI2-AS3,PTPN21,CPE,PDGFC,WNT5A,LIX1L,CLIP4,DDX5,GPNMB,CCDC50"
"RUTELLA RESPONSE TO HGF VS CSF2RB AND IL4 DN",7.71127307679907e-11,1.32293399148722e-09,0.839088935621274,0.487795436011293,2.12985952577205,234,"IL1R2,ANXA2P2,MS4A6A,PLAC8,CD86,ANXA2,CXCR4,SLAMF1,RUNX1,CD209,EBI3,DAPP1,TNFAIP8,FCER1A,TRIP10,GADD45B,IL1R1,CD84,HSPB1,ZFP36,F2RL1,BIRC3,CCL17,CD58,STK17B,ADAM12,IL13RA1,LY75,LAMP3,VCAN,BTG1,IRF4,CLIC2,RUNX3,CDKN1A,ARHGEF6,MOB1A,HEBP2,RAB9A,RGS2,LYPD3,MCL1,HERPUD1,CEP350,CD80,RAMP1,JAG1,SDC4,CD59,CCNL1,MAOA,MAP3K6,MED13L,IL21R,RAB11FIP1,MIS18BP1,CCL19,CSRP1,SLC16A5,IL6ST,FCHSD2,EGLN3,ATP1B3,TNIP2,CFLAR,PELI1,LPP,FZD5,ARGLU1,CREBL2,CRYZ,POGLUT1,CCL22,TTN,NCOA3,RAB38"
"HARRIS HYPOXIA",8.73554944593614e-07,6.20411871939873e-06,0.659444398037935,0.567310955354372,2.13060282535617,76,"IGF2,TFF3,CP,ANGPT2,HK2,EDN1,HGF,VIM,IL6,P4HA1,ADM,TGFB1,CCL2,PLAUR,IGFBP3,HMOX1,FLT1,CDKN1A,FOS,SPP1,ENPEP,STC1,BIK,AK3,VEGFA,PGF,COL5A1,SAT1,HIF1A,SLC2A1,F3"
"GU PDEF TARGETS UP",3.80100272216995e-06,2.30856303263747e-05,0.627256739718528,0.578684881853296,2.1319968708448,68,"SERPIND1,SERPINA1,COL1A1,COL6A3,VIM,COL4A6,SDC2,TGFB1,RAC2,LAMB2,COL6A2,ITGA5,SNAI2,FZD1,TGFBI,ITGA6,SMAD4,VEGFA,HDAC1,COL5A1,FZD8,MAPKAPK2,LEF1,SERPINE1,HIF1A,LAMC1,WNT5A,FZD4,CDH2,PLCE1,LAMC2"
"WESTON VEGFA TARGETS",8.77125105290226e-07,6.21277353398599e-06,0.659444398037935,0.561556674190638,2.13213357006729,85,"COL1A2,HSD11B2,CXCL1,KRT18,HCLS1,BMP6,GEM,COL6A3,ANGPT2,BMP4,KDR,MGP,TFPI2,FOXO1,C1S,OXTR,CCL2,VCAN,PNP,GJA4,ADORA2B,UNG,EFEMP1,CD34,VWF,PIM1,MMP2,PGF,SDC4"
"FOROUTAN PRODRANK TGFB EMT UP",8.45566488549328e-10,1.18829077805709e-08,0.801215574617779,0.50336053171627,2.13317712725884,180,"MMP9,KCNJ15,FOXD1,ALOX5AP,MFAP2,SLC26A2,COL1A1,ABCA1,NCF2,DSE,GADD45B,VIM,ACKR3,TBX3,TFPI2,IGFBP5,ADAM12,TGFB1,PLAUR,MAF,VCAN,HS3ST3A1,PXDC1,SRPX,SPARC,SEMA3C,TNFAIP6,HMOX1,ITGA5,SNAI2,TAGLN2,GAL,MRC2,C3orf52,TGFBI,SIK1,FERMT2,GNG11,MATN3,STC1,CALD1,TP53I3,ANGPTL4,PALLD,KDELR3,MMP2,JUNB,RUNX2,CHST11,JAG1,CD59,COL5A1,GFPT2,NEDD9,PODXL,SERPINE1,FAM114A1,SPHK1,MYO10,ITGB3,TGFB1I1,LOX,ARHGEF40,PTPN21,PDGFC,WNT5A,SKIL,TPST2,INPP4B,GLIPR1,NT5E,CDH2,TGM2,LAMC2,HMGA2"
